alpha,best_step,best_val_loss,curve_path,device,eval_elapsed_s,eval_ms_step,eval_seq_s,eval_steps_s,eval_tok_s,eval_us_tok,grad_norm,norm,overfit_step,overfit_val_loss,params,peak_alloc_mb,peak_reserved_mb,seed,train_bytes,train_elapsed_s,train_loss,train_ms_step,train_seq_s,train_steps_s,train_tok_s,train_us_tok,val_bytes,val_loss
,2000,1.5603654235601425,The_Adventures_of_Sherlock_Holmes\curve_rms_seed2022903755.csv,cuda,2.864659200015012,89.52060000046913,44.68245297706939,11.170613244267347,45754.831848519054,21.855615234489534,0.4713272452354431,rms,3000,2.1522306948900223,90314048,10299.86572265625,10788.0,2022903755,539675,1278.7918624999875,0.09160445630550385,255.7583724999975,15.639761705161927,3.9099404262904818,16015.115986085813,62.4410089111322,59964,3.036777690052986
,2000,1.5995836444199085,The_Adventures_of_Sherlock_Holmes\curve_rms_seed281919623.csv,cuda,2.9826600000087637,93.20812500027387,42.91471371179548,10.72867842794887,43944.66684087857,22.755889892644987,0.5342525243759155,rms,3000,1.9892378076910973,90314048,10299.86572265625,10788.0,281919623,539675,1320.5109915999928,0.10324560105800629,264.1021983199986,15.145652044718737,3.7864130111796843,15509.147693791987,64.4780757617184,59964,3.176851026713848
,1500,1.6733915396034718,The_Adventures_of_Sherlock_Holmes\curve_rms_seed922641176.csv,cuda,2.9894435000023805,93.42010937507439,42.81733372779853,10.704333431949632,43844.94973726569,22.80764389039902,0.676216185092926,rms,2500,1.7435976527631283,90314048,10299.86572265625,10788.0,922641176,539675,1326.1347048000025,0.12685304880142212,265.2269409600005,15.081424177807222,3.7703560444518054,15443.378358074595,64.75267113281262,59964,3.0179780200123787
,2000,1.5885368511080742,The_Adventures_of_Sherlock_Holmes\curve_rms_seed1225032379.csv,cuda,2.9861091999919154,93.31591249974736,42.865143712877796,10.716285928219449,43893.90716198686,22.78220520013363,0.6040245890617371,rms,3000,1.937447901815176,90314048,10299.86572265625,10788.0,1225032379,539675,1329.2801501999784,0.1173936128616333,265.8560300399957,15.045737346631693,3.7614343366579233,15406.835042950854,64.90625733398332,59964,2.9746661633253098
,2500,1.6341801807284355,The_Adventures_of_Sherlock_Holmes\curve_meanabs_seed598422775.csv,cuda,2.951634199998807,92.23856874996272,43.365807321263496,10.841451830315874,44406.58669697382,22.519181823721368,0.5113416314125061,meanabs,3500,2.2014760114252567,90314048,10300.44384765625,10436.0,598422775,539675,1325.9468411999987,0.09160777926445007,265.18936823999974,15.08356095324285,3.7708902383107126,15445.566416120679,64.74349810546869,59964,3.0392603129148483
,2000,1.5474992655217648,The_Adventures_of_Sherlock_Holmes\curve_meanabs_seed1786548453.csv,cuda,2.8731268999981694,89.7852156249428,44.550764534654405,11.137691133663601,45619.98288348611,21.9202186584333,0.48409873247146606,meanabs,3000,1.9390827529132366,90314048,10300.44384765625,10436.0,1786548453,539675,1298.6061409999966,0.0851316973567009,259.7212281999993,15.401128462706117,3.8502821156765292,15770.755545811064,63.40850297851546,59964,3.1825991347432137
,2000,1.6514676921069622,The_Adventures_of_Sherlock_Holmes\curve_meanabs_seed1426323417.csv,cuda,2.8708196000079624,89.71311250024883,44.586570329826706,11.146642582456677,45656.64801774255,21.90261535650606,0.5617486834526062,meanabs,3000,1.988964270800352,90314048,10300.44384765625,10436.0,1426323417,539675,1281.6582459000056,0.10873249173164368,256.33164918000114,15.604783930489681,3.9011959826224203,15979.298744821434,62.58096903808621,59964,3.0550767332315445
,2000,1.600553136318922,The_Adventures_of_Sherlock_Holmes\curve_meanabs_seed736896387.csv,cuda,2.8704073000117205,89.70022812536627,44.59297466233358,11.148243665583395,45663.20605422959,21.8994697571695,0.5650029182434082,meanabs,3000,1.9451940767467022,90314048,10300.44384765625,10436.0,736896387,539675,1281.6441039000056,0.10185900330543518,256.32882078000114,15.604956117802582,3.9012390294506454,15979.475064629843,62.58027851074247,59964,2.9931864589452744
,2000,1.6413924358785152,The_Adventures_of_Sherlock_Holmes\curve_meanabs_seed1722602715.csv,cuda,2.870932099991478,89.71662812473369,44.58482316609994,11.146205791524984,45654.858922086336,21.90347366326506,0.6189978122711182,meanabs,3000,2.0376850441098213,90314048,10300.44384765625,10436.0,1722602715,539675,1280.7269644000044,0.12168653309345245,256.1453928800009,15.616130959942435,3.9040327399856087,15990.918102981053,62.53549630859396,59964,3.192459560930729
,2000,1.6436509191989899,The_Adventures_of_Sherlock_Holmes\curve_meanabs_seed1639699922.csv,cuda,2.867838300007861,89.61994687524566,44.632920900613236,11.158230225153309,45704.11100222795,21.879869842589272,0.5217124819755554,meanabs,3000,1.8704840391874313,90314048,10300.44384765625,10436.0,1639699922,539675,1280.701492799999,0.09470115602016449,256.1402985599998,15.61644154585467,3.9041103864636675,15991.236142955182,62.534252578124956,59964,3.009893611073494
,2000,1.6095243468880653,The_Adventures_of_Sherlock_Holmes\curve_meanabs_seed1048955721.csv,cuda,2.870869500009576,89.71467187529925,44.58579534861234,11.146448837153086,45655.85443697904,21.90299606330548,0.510301411151886,meanabs,3000,1.9476434513926506,90314048,10300.44384765625,10436.0,1048955721,539675,1280.5284619999875,0.10263067483901978,256.10569239999745,15.618551710098728,3.904637927524682,15993.396951141098,62.52580380859313,59964,2.9598980993032455
,2000,1.5941611491143703,The_Adventures_of_Sherlock_Holmes\curve_meanabs_seed370076197.csv,cuda,2.868382599990582,89.63695624970569,44.62445142444396,11.15611285611099,45695.43825863062,21.884022521900803,0.49106746912002563,meanabs,3000,1.9989320002496243,90314048,10300.44384765625,10436.0,370076197,539675,1280.6409664000093,0.09915444999933243,256.1281932800019,15.617179619219664,3.904294904804916,15991.991930080936,62.531297187500456,59964,3.0288510993123055
,2000,1.5871091336011887,The_Adventures_of_Sherlock_Holmes\curve_meanabs_seed188292180.csv,cuda,2.8714277999824844,89.73211874945264,44.57712640407702,11.144281601019255,45646.97743777487,21.907255554065586,0.6516278982162476,meanabs,3000,1.9815165102481842,90314048,10300.44384765625,10436.0,188292180,539675,1280.691096800001,0.11898888647556305,256.1382193600002,15.61656831219722,3.904142078049305,15991.365951689953,62.53374496093755,59964,3.1812458857893944
,2000,1.6296282783150673,The_Adventures_of_Sherlock_Holmes\curve_meanabs_seed482242919.csv,cuda,2.8680007999937516,89.62502499980474,44.63039201393489,11.157598003483722,45701.521422269325,21.881109619092953,0.6278682351112366,meanabs,3000,1.922509491443634,90314048,10300.44384765625,10436.0,482242919,539675,1280.578481399978,0.1217372789978981,256.1156962799956,15.617941649413963,3.9044854123534907,15992.772248999898,62.528246162108296,59964,3.0729095861315727
,1500,1.6454670913517475,The_Adventures_of_Sherlock_Holmes\curve_meanabs_seed676750256.csv,cuda,2.8704579999903217,89.70181249969755,44.5921870309308,11.1480467577327,45662.39951967314,21.899856567308973,0.6204756498336792,meanabs,2500,1.7127176709473133,90314048,10300.44384765625,10436.0,676750256,539675,1280.6354375000228,0.11882516741752625,256.12708750000456,15.617247043423038,3.9043117608557596,15992.060972465191,62.5310272216808,59964,3.1181281432509422
,1500,1.6524532698094845,The_Adventures_of_Sherlock_Holmes\curve_meanabs_seed405379411.csv,cuda,2.872279000002891,89.75871875009034,44.56391597051372,11.14097899262843,45633.44995380605,21.913749694846274,0.5698691010475159,meanabs,2500,1.6730651073157787,90314048,10300.44384765625,10436.0,405379411,539675,1280.5920322000165,0.10100646317005157,256.11840644000335,15.6177763855368,3.9044440963842,15992.603018789683,62.52890782226644,59964,3.07602359354496
,2000,1.6932438127696514,The_Adventures_of_Sherlock_Holmes\curve_meanabs_seed130604721.csv,cuda,2.868816100002732,89.65050312508538,44.61770832918781,11.154427082296953,45688.53332908832,21.887329864522798,0.5209598541259766,meanabs,3000,2.008339025080204,90314048,10300.44384765625,10436.0,130604721,539675,1280.5784108999942,0.09951578825712204,256.1156821799989,15.61794250923217,3.9044856273080426,15992.773129453743,62.528242719726286,59964,3.092952862381935
,2000,1.6081409081816673,The_Adventures_of_Sherlock_Holmes\curve_meanabs_seed1310941852.csv,cuda,2.872485100000631,89.76515937501972,44.56071852208107,11.140179630520267,45630.17576661101,21.915322113041924,0.7032296061515808,meanabs,3000,2.0104345344007015,90314048,10300.44384765625,10436.0,1310941852,539675,1280.7668107000063,0.1567440629005432,256.15336214000126,15.615645122056957,3.9039112805142393,15990.420604986324,62.53744192871125,59964,3.0124691426754
,2000,1.6509754955768585,The_Adventures_of_Sherlock_Holmes\curve_meanabs_seed1162914961.csv,cuda,2.8677571000007447,89.61740937502327,44.63418467343931,11.158546168359827,45705.40510560185,21.87925033569904,0.3652414381504059,meanabs,3000,2.0084942132234573,90314048,10300.44384765625,10436.0,1162914961,539675,1280.5958809999865,0.05658905208110809,256.1191761999973,15.617729446687335,3.9044323616718337,15992.55495340783,62.52909575195247,59964,3.083822898566723
,2000,1.641612995415926,The_Adventures_of_Sherlock_Holmes\curve_meanabs_seed1109572572.csv,cuda,2.8727375000016764,89.77304687505239,44.55680339743026,11.139200849357564,45626.166678968584,21.917247772229587,0.5863165259361267,meanabs,3000,1.8973663188517094,90314048,10300.44384765625,10436.0,1109572572,539675,1280.6709308999998,0.10842786729335785,256.13418618,15.61681421623654,3.904203554059135,15991.617757426216,62.532760297851546,59964,3.07673117518425
,2000,1.581382054835558,The_Adventures_of_Sherlock_Holmes\curve_meanabs_seed1431649702.csv,cuda,2.8675431000010576,89.61072187503305,44.637515648832895,11.159378912208224,45708.816024404885,21.87761764527174,0.5476605892181396,meanabs,3000,1.8943427726626396,90314048,10300.44384765625,10436.0,1431649702,539675,1280.615836700017,0.10615719854831696,256.1231673400034,15.617486077274695,3.9043715193186737,15992.305743129287,62.530070151368015,59964,3.0311444029212
,2000,1.5854840241372585,The_Adventures_of_Sherlock_Holmes\curve_meanabs_seed1497939373.csv,cuda,2.8710782999987714,89.7211968749616,44.58255283391427,11.145638208478568,45652.53410192821,21.904589080801173,0.5988988280296326,meanabs,3000,1.8966246098279953,90314048,10300.44384765625,10436.0,1497939373,539675,1280.4403291000053,0.11615349352359772,256.088065820001,15.6196267373565,3.904906684339125,15994.497779053056,62.52150044433619,59964,3.0709061324596405
,2000,1.5947171598672867,The_Adventures_of_Sherlock_Holmes\curve_meanabs_seed741210827.csv,cuda,2.8710488000069745,89.72027500021795,44.583010919107004,11.145752729776751,45653.00318116557,21.904364013725086,0.6096641421318054,meanabs,3000,1.922272827476263,90314048,10300.44384765625,10436.0,741210827,539675,1280.5197161999822,0.12099030613899231,256.10394323999645,15.618658382981543,3.904664595745386,15993.5061841731,62.525376767577264,59964,3.160124994814396
,2000,1.6995856277644634,The_Adventures_of_Sherlock_Holmes\curve_meanabs_seed129344154.csv,cuda,2.8688875999941956,89.65273749981861,44.61659634217073,11.154149085542683,45687.39465438283,21.887875366166654,0.6486915946006775,meanabs,3000,1.9554897844791412,90314048,10300.44384765625,10436.0,129344154,539675,1280.5992265999957,0.12642791867256165,256.1198453199992,15.617688644948043,3.9044221612370107,15992.513172426796,62.52925911132792,59964,3.050658218562603
,2000,1.6715093702077866,The_Adventures_of_Sherlock_Holmes\curve_meanabs_seed273318888.csv,cuda,2.8709223000041675,89.71632187513023,44.58497535785423,11.146243839463558,45655.014766442735,21.903398895295467,0.5433650016784668,meanabs,3000,1.9848716259002686,90314048,10300.44384765625,10436.0,273318888,539675,1280.6176438999828,0.1138063445687294,256.12352877999655,15.617464037971677,3.9043660094929193,15992.283174882998,62.53015839355385,59964,2.911951281130314
,2000,1.59808898717165,The_Adventures_of_Sherlock_Holmes\curve_meanabs_seed1718616343.csv,cuda,2.8721381000068504,89.75431562521408,44.56610216608133,11.141525541520332,45635.68861806728,21.91267471318703,0.5009636878967285,meanabs,3000,1.8837808929383755,90314048,10300.44384765625,10436.0,1718616343,539675,1280.6019773000153,0.09020136296749115,256.120395460003,15.617655098555627,3.9044137746389067,15992.478820920962,62.5293934228523,59964,2.981038771569729
,2000,1.6534777134656906,The_Adventures_of_Sherlock_Holmes\curve_meanabs_seed1970508508.csv,cuda,2.8677767999761272,89.61802499925398,44.63387806229046,11.158469515572614,45705.09113578543,21.87940063458349,0.6852414608001709,meanabs,3000,1.9659283831715584,90314048,10300.44384765625,10436.0,1970508508,539675,1280.474210699991,0.12705960869789124,256.0948421399982,15.619213438954533,3.9048033597386334,15994.074561489442,62.5231548193355,59964,3.069969594478607
,2500,1.6601194776594639,The_Adventures_of_Sherlock_Holmes\curve_meanabs_seed336498026.csv,cuda,2.8681803999934345,89.63063749979483,44.62759734370021,11.156899335925052,45698.659679949014,21.882479858348347,0.5416784286499023,meanabs,3500,2.2021790109574795,90314048,10300.44384765625,10436.0,336498026,539675,1280.5519766999932,0.09401986002922058,256.1103953399986,15.618264907559926,3.9045662268899815,15993.103265341364,62.52695198730435,59964,3.046354331076145
,1500,1.6918352507054806,The_Adventures_of_Sherlock_Holmes\curve_meanabs_seed1301334618.csv,cuda,2.871846699999878,89.7452093749962,44.57062419104941,11.142656047762353,45640.3191716346,21.91045150756743,0.5316435694694519,meanabs,3000,1.945987556129694,90314048,10300.44384765625,10436.0,1301334618,539675,1280.4334349000128,0.08344190567731857,256.0866869800026,15.61971083765223,3.9049277094130574,15994.583897755883,62.521163813477195,59964,3.1137418150901794
,2000,1.597182210534811,The_Adventures_of_Sherlock_Holmes\curve_meanabs_seed1258359901.csv,cuda,2.871787600015523,89.74336250048509,44.57154143269792,11.14288535817448,45641.25842708267,21.910000610469993,0.6555549502372742,meanabs,3000,1.9081880524754524,90314048,10300.44384765625,10436.0,1258359901,539675,1280.368315300002,0.12600946426391602,256.0736630600004,15.620505256968826,3.9051263142422066,15995.397383136078,62.51798414550791,59964,3.089143916964531
,2000,1.564442414790392,The_Adventures_of_Sherlock_Holmes\curve_meanabs_seed2022903755.csv,cuda,2.8674759000132326,89.60862187541352,44.63856173975493,11.159640434938732,45709.887221509045,21.87710495005213,0.501043438911438,meanabs,3000,2.092626467347145,90314048,10300.44384765625,10436.0,2022903755,539675,1280.3929774000135,0.09768365323543549,256.07859548000266,15.620204384916512,3.905051096229128,15995.089290154508,62.519188349610026,59964,3.021833300590515
,2000,1.5961883440613747,The_Adventures_of_Sherlock_Holmes\curve_meanabs_seed281919623.csv,cuda,2.867319699988002,89.60374062462506,44.640993468756065,11.160248367189016,45712.37731200621,21.875913238433853,0.65440833568573,meanabs,3000,1.9896204061806202,90314048,10300.44384765625,10436.0,281919623,539675,1280.3597447999928,0.11905436962842941,256.07194895999856,15.620609817847901,3.9051524544619753,15995.504453476251,62.517565664062154,59964,3.1346112340688705
,1500,1.690660249441862,The_Adventures_of_Sherlock_Holmes\curve_meanabs_seed922641176.csv,cuda,2.870913799997652,89.71605624992662,44.585107362019954,11.146276840504989,45655.14993870843,21.903334045392242,0.6555109620094299,meanabs,2500,1.7420623637735844,90314048,10300.44384765625,10436.0,922641176,539675,1280.508876100008,0.12786908447742462,256.1017752200016,15.61879060214964,3.90469765053741,15993.64157660123,62.524847465820706,59964,2.9787934571504593
,2000,1.5935250855982304,The_Adventures_of_Sherlock_Holmes\curve_meanabs_seed1225032379.csv,cuda,2.870823700010078,89.71324062531494,44.58650665296885,11.146626663242213,45656.5828126401,21.90264663703978,0.6427797675132751,meanabs,3000,1.8737869746983051,90314048,10300.44384765625,10436.0,1225032379,539675,1280.752673399984,0.1356595754623413,256.1505346799968,15.615817491839756,3.903954372959939,15990.59711164391,62.53675163085858,59964,2.9770210534334183
,4000,1.6249759532511234,The_Adventures_of_Sherlock_Holmes\curve_meanabs_nocorr_seed598422775.csv,cuda,2.869914200011408,89.6848187503565,44.600636492718564,11.150159123179641,45671.05176854381,21.895707702723755,0.7041709423065186,meanabs_nocorr,5000,1.6864735782146454,90314048,10300.44384765625,10436.0,598422775,539675,1279.4464241999958,0.701980471611023,255.88928483999916,15.63176044085275,3.9079401102131874,16006.922691433216,62.47296993164042,59964,1.7612089291214943
,4000,1.5984357483685017,The_Adventures_of_Sherlock_Holmes\curve_meanabs_nocorr_seed1786548453.csv,cuda,2.86870849999832,89.6471406249475,44.61938185775061,11.154845464437653,45690.247022336625,21.886508941637572,0.7580736875534058,meanabs_nocorr,5000,1.8450425155460835,90314048,10300.44384765625,10436.0,1786548453,539675,1279.4123729999992,0.6570620536804199,255.88247459999985,15.632176475754633,3.9080441189386583,16007.348711172745,62.471307275390586,59964,1.9489378221333027
,3500,1.580941691994667,The_Adventures_of_Sherlock_Holmes\curve_meanabs_nocorr_seed1426323417.csv,cuda,2.8692687000148,89.6646468754625,44.61067030750371,11.152667576875928,45681.3263948838,21.89078292857971,0.7611181735992432,meanabs_nocorr,5000,1.860228780657053,90314048,10300.44384765625,10436.0,1426323417,539675,1279.392735100002,0.7433826923370361,255.8785470200004,15.632416420151648,3.908104105037912,16007.594414235287,62.47034839355479,59964,1.8252373598515987
,3500,1.6289801001548767,The_Adventures_of_Sherlock_Holmes\curve_meanabs_nocorr_seed736896387.csv,cuda,2.869217800005572,89.66305625017412,44.611461702123634,11.152865425530909,45682.1367829746,21.890394592327667,0.7416464686393738,meanabs_nocorr,4500,1.6993438675999641,90314048,10300.44384765625,10436.0,736896387,539675,1279.4073618000257,0.8371329307556152,255.88147236000515,15.632237704073837,3.9080594260184593,16007.41140897161,62.47106258789188,59964,1.6757319904863834
,3000,1.660064797848463,The_Adventures_of_Sherlock_Holmes\curve_meanabs_nocorr_seed1722602715.csv,cuda,2.8686501999909524,89.64531874971726,44.62028866412632,11.15507216603158,45691.17559206535,21.88606414788019,0.8359127044677734,meanabs_nocorr,4000,1.7798204869031906,90314048,10300.44384765625,10436.0,1722602715,539675,1279.5673680999898,0.4235367774963379,255.91347361999794,15.630282936722352,3.907570734180588,16005.409727203689,62.47887539550731,59964,2.374747209250927
,3000,1.6027288772165775,The_Adventures_of_Sherlock_Holmes\curve_meanabs_nocorr_seed1639699922.csv,cuda,2.8666935000219382,89.58417187568557,44.65074483861649,11.162686209654122,45722.362714743285,21.871135711837297,0.7464618682861328,meanabs_nocorr,4000,1.6942305453121662,90314048,10300.44384765625,10436.0,1639699922,539675,1279.5960192000202,0.48122406005859375,255.91920384000406,15.62993296314225,3.9074832407855626,16005.051354257665,62.48027437500099,59964,1.94195906072855
