alpha,best_step,best_val_loss,curve_path,device,eval_elapsed_s,eval_ms_step,eval_seq_s,eval_steps_s,eval_tok_s,eval_us_tok,grad_norm,norm,overfit_step,overfit_val_loss,params,peak_alloc_mb,peak_reserved_mb,seed,train_bytes,train_elapsed_s,train_loss,train_ms_step,train_seq_s,train_steps_s,train_tok_s,train_us_tok,val_bytes,val_loss
,2000,1.6840144917368889,norm_runs_cityofgod\curve_meanabs_seed1639699922.csv,cuda,2.8770541999838315,89.90794374949473,44.489950867355695,11.122487716838924,45557.70968817223,21.950181579466488,0.6050145030021667,meanabs,3000,1.9796491116285324,90314048,10300.44384765625,10436.0,1639699922,538457,1281.425329699996,0.12545767426490784,256.2850659399992,15.607620308771601,3.9019050771929003,15982.20319618212,62.56959617675761,59829,3.1315107196569443
,2000,1.638311106711626,norm_runs_cityofgod\curve_meanabs_seed1048955721.csv,cuda,2.8726596000487916,89.77061250152474,44.558011675948634,11.139502918987159,45627.4039561714,21.916653442755063,0.5507853627204895,meanabs,3000,2.116243179887533,90314048,10300.44384765625,10436.0,1048955721,538457,1281.225304099964,0.10873717069625854,256.24506081999283,15.61005697904914,3.902514244762285,15984.69834654632,62.55982930175606,59829,3.155833065509796
,2000,1.6625960022211075,norm_runs_cityofgod\curve_meanabs_seed370076197.csv,cuda,2.8772773999953642,89.91491874985513,44.48649963337085,11.121624908342712,45554.17562457175,21.95188446041385,0.6103722453117371,meanabs,3000,2.130515720695257,90314048,10300.44384765625,10436.0,370076197,538457,1281.41990170005,0.12515513598918915,256.28398034001003,15.607686421497084,3.901921605374271,15982.270895613014,62.569331137697766,59829,2.9616733491420746
,2000,1.6621662564575672,norm_runs_cityofgod\curve_meanabs_seed188292180.csv,cuda,2.875314500008244,89.85357812525763,44.51686937190106,11.129217342975265,45585.274236826685,21.936908721986725,0.5460736155509949,meanabs,3000,2.039982132613659,90314048,10300.44384765625,10436.0,188292180,538457,1281.3036179000046,0.10509507358074188,256.2607235800009,15.60910288599594,3.902275721498985,15983.721355259842,62.563653217773656,59829,3.0580994486808777
,2000,1.6172733791172504,norm_runs_cityofgod\curve_meanabs_seed482242919.csv,cuda,2.881631699972786,90.05099062414956,44.419278147588685,11.104819536897171,45485.34082313081,21.985105132849014,0.4946656823158264,meanabs,3000,1.973760712891817,90314048,10300.44384765625,10436.0,482242919,538457,1282.644225199998,0.09281398355960846,256.52884503999957,15.592788403098666,3.8981971007746665,15967.015324773034,62.62911255859365,59829,3.093109704554081
,2000,1.6585518531501293,norm_runs_cityofgod\curve_meanabs_seed676750256.csv,cuda,2.8802374000079,90.00741875024687,44.4407811660417,11.110195291510426,45507.3599140267,21.97446746832199,0.5907093286514282,meanabs,3000,2.034783683717251,90314048,10300.44384765625,10436.0,676750256,538457,1283.4093752999906,0.11367723345756531,256.6818750599981,15.58349220826371,3.8958730520659275,15957.496021262039,62.666473403319856,59829,3.1069712787866592
,2000,1.6734738573431969,norm_runs_cityofgod\curve_meanabs_seed405379411.csv,cuda,2.8780732000013813,89.93978750004317,44.47419891889427,11.118549729723567,45541.57969294773,21.957955932627726,0.5833966732025146,meanabs,3000,2.0660835281014442,90314048,10300.44384765625,10436.0,405379411,538457,1283.3636333999457,0.11357657611370087,256.6727266799891,15.584047638170238,3.8960119095425596,15958.064781486324,62.66423991210672,59829,3.024960495531559
,2000,1.6268874742090702,norm_runs_cityofgod\curve_meanabs_seed130604721.csv,cuda,2.87485869997181,89.83933437411906,44.52392738511118,11.130981846277795,45592.50164235385,21.93343124368141,0.5391128659248352,meanabs,3000,2.0393363311886787,90314048,10300.44384765625,10436.0,130604721,538457,1283.4548805000377,0.10473547130823135,256.6909761000075,15.58293969181678,3.895734922954195,15956.930244420382,62.668695336915896,59829,2.9332220032811165
,2000,1.6506748013198376,norm_runs_cityofgod\curve_meanabs_seed1310941852.csv,cuda,2.8762049000361003,89.88140312612813,44.503088079153684,11.125772019788421,45571.16219305337,21.943701935089877,0.5607740879058838,meanabs,3000,1.9305672608315945,90314048,10300.44384765625,10436.0,1310941852,538457,1283.4665426000138,0.1121641993522644,256.69330852000274,15.582798098877209,3.8956995247193023,15956.785253250262,62.669264775391305,59829,3.0313471406698227
,2000,1.6515119597315788,norm_runs_cityofgod\curve_meanabs_seed1162914961.csv,cuda,2.877292299992405,89.91538437476265,44.48626926097772,11.12156731524443,45553.93972324119,21.951998138369788,0.5513669848442078,meanabs,3000,2.1705798469483852,90314048,10300.44384765625,10436.0,1162914961,538457,1283.8196933,0.10632644593715668,256.76393865999995,15.578511612164878,3.8946279030412194,15952.395890856835,62.68650846191405,59829,3.006830111145973
