alpha,best_step,best_val_loss,curve_path,device,eval_elapsed_s,eval_ms_step,eval_seq_s,eval_steps_s,eval_tok_s,eval_us_tok,grad_norm,norm,overfit_step,overfit_val_loss,params,peak_alloc_mb,peak_reserved_mb,seed,train_bytes,train_elapsed_s,train_loss,train_ms_step,train_seq_s,train_steps_s,train_tok_s,train_us_tok,val_bytes,val_loss
,5000,0.77620436437428,MLsystemsCodeLlamaHeavy\curve_meanabs_seed1048955721.csv,cuda,2.877934699994512,89.9354593748285,44.47633923043636,11.11908480760909,45543.77137196683,21.95689926143274,0.47023043036460876,meanabs,,,90314048,10300.44384765625,10436.0,1048955721,12311487,1282.144399199984,0.7436667680740356,256.4288798399968,15.59886703282356,3.89971675820589,15973.239841611325,62.60470699218672,1367943,0.7721088994294405
,5000,0.7573449211195111,MLsystemsCodeLlamaHeavy\curve_meanabs_seed370076197.csv,cuda,2.8792938999831676,89.97793437447399,44.45534372185774,11.113835930464434,45522.27197118232,21.967269134393064,0.4347470998764038,meanabs,,,90314048,10300.44384765625,10436.0,370076197,12311487,1282.207361400011,0.5541393756866455,256.4414722800022,15.598101057665499,3.8995252644163747,15972.45548304947,62.60778131835991,1367943,0.7745861988514662
,5000,0.7649663789197803,MLsystemsCodeLlamaHeavy\curve_meanabs_seed188292180.csv,cuda,2.8732004000339657,89.78751250106143,44.5496248707493,11.137406217687325,45618.81586764728,21.92077941920445,0.5500838160514832,meanabs,,,90314048,10300.44384765625,10436.0,188292180,12311487,1282.0533997000312,0.5152492523193359,256.4106799400062,15.599974232492583,3.8999935581231457,15974.373614072405,62.600263657228076,1367943,0.768260607495904
,4500,0.764965059235692,MLsystemsCodeLlamaHeavy\curve_meanabs_seed482242919.csv,cuda,2.8742971000028774,89.82178437508992,44.53262677677679,11.133156694194197,45601.40981941943,21.929146575949687,0.4990355968475342,meanabs,,,90314048,10300.44384765625,10436.0,482242919,12311487,1282.1562635999871,0.7631142735481262,256.4312527199975,15.598722689108735,3.8996806722771837,15973.092033647345,62.60528630859313,1367943,0.7472671968862414
,5000,0.7383556850254536,MLsystemsCodeLlamaHeavy\curve_meanabs_seed676750256.csv,cuda,2.8748530000448227,89.83915625140071,44.5240156620197,11.131003915504925,45592.59203790817,21.933387756689626,0.4736260771751404,meanabs,,,90314048,10300.44384765625,10436.0,676750256,12311487,1282.2317221999983,0.6743158102035522,256.4463444399996,15.597804713242358,3.8994511783105894,15972.152026360174,62.608970810546786,1367943,0.7605712302029133
,5000,0.7716883737593889,MLsystemsCodeLlamaHeavy\curve_meanabs_seed405379411.csv,cuda,2.879668599984143,89.98964374950447,44.44955923077567,11.112389807693917,45516.348652314286,21.970127868531364,0.4508155882358551,meanabs,,,90314048,10300.44384765625,10436.0,405379411,12311487,1282.0662518999889,0.3270363211631775,256.4132503799978,15.599817849007819,3.8999544622519546,15974.213477384006,62.60089120605415,1367943,0.760449705645442
,5000,0.7791286446154118,MLsystemsCodeLlamaHeavy\curve_meanabs_seed130604721.csv,cuda,2.878816200012807,89.96300625040021,44.46272047497529,11.115680118743823,45529.8257663747,21.963624572851614,0.40230199694633484,meanabs,,,90314048,10300.44384765625,10436.0,130604721,12311487,1282.1534604000044,0.4349035918712616,256.4306920800009,15.598756792935246,3.8996891982338115,15973.126955965692,62.60514943359396,1367943,0.7735360376536846
,5000,0.7764637656509876,MLsystemsCodeLlamaHeavy\curve_meanabs_seed1310941852.csv,cuda,2.875980599957984,89.874393748687,44.506558911374434,11.126639727843608,45574.71632524742,21.941990661300537,0.6653366088867188,meanabs,,,90314048,10300.44384765625,10436.0,1310941852,12311487,1282.6047048000037,0.7992963790893555,256.5209409600007,15.59326885762406,3.898317214406015,15967.507310207038,62.62718285156268,1367943,0.7830447014421225
,5000,0.7900740578770638,MLsystemsCodeLlamaHeavy\curve_meanabs_seed1162914961.csv,cuda,2.8767608999623917,89.89877812382474,44.4944868381913,11.123621709547825,45562.35452230789,21.9479438778869,0.44827377796173096,meanabs,,,90314048,10300.44384765625,10436.0,1162914961,12311487,1282.6880006999709,0.5298993587493896,256.53760013999414,15.592256253341322,3.8980640633353305,15966.470403421514,62.63125003417826,1367943,0.7753988821059465
,5000,0.7691482100635767,MLsystemsCodeLlamaHeavy\curve_meanabs_seed1109572572.csv,cuda,2.8760219999821857,89.8756874994433,44.50591824429467,11.126479561073667,45574.06028215774,21.942306518418775,0.40092870593070984,meanabs,,,90314048,10300.44384765625,10436.0,1109572572,12311487,1282.369462099974,0.48444870114326477,256.4738924199948,15.596129345788173,3.899032336447043,15970.436450087089,62.615696391600295,1367943,0.7546727955341339
